SP95,x,y,nbStations
1.399,562918.1184156538,6344953.506524565,1
1.48,919890.113969781,6591016.209398525,1
1.293,839768.6092443067,6517419.467481466,1
1.275,907033.6649082922,6242424.20249756,1
1.389,973862.2851862703,6232246.612824111,1
1.497,670287.6885084957,6587593.536482696,1
1.318,454802.1197350284,6906365.622648022,1
1.39,174833.52515112679,6817491.607799278,1
1.291,963168.9707945476,6231850.206138802,1
1.349,626417.9508937842,6919238.439576981,1
1.379,934011.7650088791,6924212.209946281,1
1.344,705539.3958268189,6532119.365201028,1
1.358,694851.9869224528,7051811.37993891,1
1.415,991007.4415172726,6247004.389462488,1
1.357,871924.0124446122,6937534.987394178,1
1.339,602842.7215195645,6826593.944936049,1
1.379,467872.64636060817,6222830.16587367,1
1.39,1051557.564846151,6837686.362573541,1
1.291,384765.76854945725,6513328.722822905,1
1.295,674161.0250157266,7039451.889709758,1
1.298,413098.52874144295,6420211.634447616,1
1.292,608973.1943806044,7081610.144518454,1
1.335,370061.646309265,6590468.891626904,1
1.287,845400.0490749099,6338893.719223431,1
1.465,805382.3907882904,6394838.14179628,1
1.358,720876.409946197,6494725.390093133,1
1.352,137384.40825215634,6824211.73278827,1
1.328,580295.6751203347,6286637.255555895,1
1.34,1045600.5110396483,6836371.164176261,1
1.349,888204.3086656397,6668353.465826229,1
1.329,376919.6965742139,6638115.144139958,1
1.359,613033.3428976687,6563038.08397029,1
1.479,1044714.6931657586,6858030.689123615,1
1.4,694422.2097015998,6701533.510007526,1
1.369,695805.350929723,6808255.218536998,1
1.471,711335.4462011381,7057226.391543536,1
1.284,882007.7577697331,6285886.161324797,1
1.29,379873.17509311205,6604403.507330411,1
1.5,578001.5538217061,6278411.694755056,1
1.52,1179558.9761451003,6136108.235428369,1
1.335,499706.9692610471,6719081.113389398,1
1.409,896520.7870429016,6622122.721463099,1
1.401,889706.7138930542,6258389.807524211,1
1.38,952795.3299409666,6699972.41329958,1
1.309,506674.5792017807,6349835.840978803,1
1.349,721461.4636575445,6788548.739536427,1
1.394,767260.8024701591,6564467.50905152,1
1.321,947719.3272494808,6234111.95921134,1
1.317,850156.7681235963,6518341.306941819,1
1.499,436550.3750169185,6398583.9090374345,1
1.429,939291.8138195716,6895754.138481959,1
1.339,838864.8890074962,6382938.457072789,1
1.369,618421.4410079997,6758652.516613261,1
1.506,1193004.8916050135,6086807.840052918,1
1.286,910999.0448851296,6236259.9609120395,1
1.344,613195.0011512912,6910586.6090117665,1
1.45,575749.9047459767,6721131.590812894,1
1.479,964154.4624912626,6523139.39974974,1
1.469,896827.2251723204,6637374.780794912,1
1.51,575244.9345936989,6276347.376439134,1
1.339,237089.0760301557,6874325.722407738,1
1.5,941740.8759160277,6447896.488709308,1
1.37,944446.7897274395,6532139.33342152,1
1.389,781538.5353530624,6549557.994020211,1
1.359,975784.1488927486,6558394.393892773,1
1.339,772050.3888128932,6905800.317815337,1
1.299,689543.3413563885,6317658.50423687,1
1.38,673735.0899012146,6464777.228419949,1
1.317,616403.1358831011,6444378.176520027,1
1.339,680132.4049043604,7039359.636362073,1
1.325,633834.2217513969,6945323.408664289,1
1.38,609488.9971899859,6663854.987459418,1
1.369,349968.2094514101,6315402.818800801,1
1.358,965878.0420872511,6590157.007108325,1
1.359,840788.0736837239,6514781.28365077,1
1.369,874821.5017890756,6516442.484683688,1
1.38,890934.8477060536,6805528.325019877,1
1.329,263128.57045749284,6742184.105605237,1
1.51,490643.39974035975,6676308.086701176,1
1.5,1037450.6637895608,6778218.844359892,1
1.469,369166.52090241434,6957830.590233634,1
1.439,676221.1730937151,6852590.2606121525,1
1.285,1031101.2698045833,6806669.19939241,1
1.359,708950.0043953729,6254250.89349745,1
1.349,199659.98850207194,6790187.73572225,1
1.378,857670.516841742,6679302.132412902,1
1.369,536230.8877104165,6425965.12809418,1
1.36,645179.642322269,6493939.622898878,1
1.346,1022732.5408692412,6283809.2772816615,1
1.359,957669.2106377262,6499104.412774796,1
1.468,974936.4607795222,6595004.573905377,1
1.358,533074.0424703449,6223212.741721604,1
1.29,411782.8094396243,6426839.993616136,1
1.349,407016.111040617,6781259.667023689,1
1.379,916066.0584534558,6531376.714235439,1
1.46,667797.713517284,6858990.886219695,1
1.399,390454.69488415844,6310207.481972769,1
1.294,371176.7503963892,6398778.892306274,1
1.29,511387.47714011895,6638332.10719845,1
1.47,318632.5227689448,6741207.620174592,1
1.359,137548.38723981474,6796760.667142723,1
1.296,390833.68378272775,6781383.597104568,1
1.299,667122.2332596674,6643375.580282364,1
1.369,994409.8013350291,6509687.473830548,1
1.291,387921.76410873997,6515642.029593723,1
1.369,428431.8214376123,6544150.2654189505,1
1.379,954714.6921224783,6903271.544777937,1
1.382,576817.7772083695,6595019.305280465,1
1.339,564345.3942984599,6528682.6567387795,1
1.351,562430.0587735309,6304277.190526439,1
1.467,765806.2601205204,6469863.6483469615,1
1.288,984276.3361441637,6705761.540688538,1
1.53,1026801.4840919034,6280405.141241391,1
1.304,549546.0072209835,6337386.490473522,1
1.54,1176283.7000571245,6179639.74117733,1
1.499,605836.5628133526,6876067.357375848,1
1.29,507567.66764340637,6918520.301779753,1
1.302,483518.3118723836,6300047.275977463,1
1.46,936949.615091478,6870071.9360029455,1
1.499,338243.78435519035,6758101.328311138,1
1.366,567875.0402655661,6853685.371325954,1
1.395,806165.3063599279,6623913.09148205,1
1.305,604012.3283946415,6464392.657344381,1
1.287,926644.4140265654,6296111.072812094,1
1.306,849289.0435962413,6627058.361053126,1
1.288,815216.2938120521,6307733.412681957,1
1.5,277952.2557081888,6801710.1404432645,1
1.395,359045.38817943534,6925212.2603495335,1
1.335,416799.5770661213,6706798.562929639,1
1.37,651556.693732341,6978352.8480657,1
1.379,594044.913911121,6298268.7946911985,1
1.358,931439.9695324164,6898884.02347232,1
1.376,554713.5999329374,6441627.762992416,1
1.389,876493.2227797066,6267468.772106907,1
1.305,626354.2409270534,6554056.664173004,1
1.362,711463.8750652552,7019157.421968325,1
1.3,519873.6530170324,6825884.546008104,1
1.39,729102.7249896348,6695066.213719615,1
1.329,270539.6055871056,6850483.2800880615,1
1.49,603463.4215282965,6251110.686264185,1
1.393,937809.3335766811,6655160.7781303935,1
1.305,149699.2651901279,6837155.040336049,1
1.298,374800.259007511,6540505.270017957,1
1.479,694220.999509707,6877896.352205145,1
1.469,873599.6144579482,6250240.600737071,1
1.421,959377.8183024926,6586789.712078848,1
1.544,597628.4213678432,6988223.972880683,1
1.47,556592.5368749208,6361640.292309395,1
1.327,452111.5089491656,6903499.940427506,1
1.42,260774.9722983379,6851429.924881856,1
1.389,781566.2413434745,6610635.159279518,1
1.443,511416.86157078017,6350957.102842624,1
1.342,724104.8512571768,6609717.738949685,1
1.399,838652.5473899773,6388138.889611255,1
1.368,836561.6009949856,6509146.283846196,1
1.499,925161.9340335659,6386085.548824561,1
1.309,973983.8316467735,6668163.951118712,1
1.354,703997.8560091356,6334283.264846006,1
1.299,512622.092685055,6346225.1411712365,1
1.47,216562.99462974898,6790463.089145313,1
1.5,473594.0781459253,6511436.811883214,1
1.298,365436.61272670573,6547349.865647988,1
1.297,250616.0636705638,6770644.594837458,1
1.359,832885.1807424367,6539596.325674709,1
1.3,842540.8835135356,6402333.681962683,1
1.396,765441.4204502073,7022576.427423454,1
1.297,589723.889920959,6820192.733576133,1
1.47,562753.2373100282,6298149.070408053,1
1.297,327317.54388790304,6766652.608487721,1
1.345,649997.9293518246,6844580.104297138,1
1.303,916808.0062191887,6484239.9657409405,1
1.359,704851.6364340974,6609256.27845656,1
1.303,917413.470824183,6590666.800801252,1
1.301,895111.0376402286,6709171.698546059,1
1.458,1050891.3702531469,6842462.877294604,1
1.289,353054.16737769265,6692966.985406862,1
1.409,901724.3938411498,6268397.851996679,1
1.335,369278.8105320048,6414515.756756288,1
1.349,982086.0676142134,6725986.063272785,1
1.339,895173.2741265899,6476307.736441935,1
1.315,573547.4000167558,6775441.886822302,1
1.419,372761.9009610521,6783842.892693814,1
1.409,407689.0646149579,6270797.5450021345,1
1.322,1038541.4987943463,6794706.983303803,1
1.423,543774.8967016962,6428208.461550731,1
1.48,681015.0765234354,6411248.347646067,1
1.349,929626.5272836597,6910894.118338853,1
1.379,997426.5224873035,6794477.485144639,1
1.469,676053.6147921797,6332401.603020753,1
1.39,808580.969875018,6293747.301609639,1
1.347,560255.0101285994,6420933.843356929,1
1.294,392367.3176891681,6919624.513245947,1
1.399,989634.2165570544,6401910.748876593,1
1.375,784739.2705072636,6548311.044129612,1
1.307,453967.77716190065,6899427.977683343,1
1.389,392148.7343981711,6390756.575852943,1
1.429,344370.50524726533,6620478.448445157,1
1.354,584929.6161003932,6854673.304462312,1
1.329,1022253.6025160179,6796666.039151616,1
1.399,959485.8209977068,6579273.860815238,1
1.319,433554.62082221505,6892831.383453036,1
1.452,376382.17901692045,6707784.983162639,1
1.319,350913.6600280634,6787243.175686364,1
1.349,830044.298961079,6303344.351603648,1
1.33,510501.0658568812,6963872.271023168,1
1.354,706202.0895170263,6332408.248460689,1
1.385,489204.4332897656,6270379.205755195,1
1.43,840792.8070636567,6521761.666851199,1
1.394,176248.84049891133,6835807.5956168305,1
1.36,642007.8296481201,6879850.631154639,1
1.329,390277.4201475332,6813457.342255835,1
1.369,720953.4527999,6974046.056004889,1
1.379,258179.48974492092,6732246.8167709345,1
1.389,758475.9034998198,6746741.0387986405,1
1.349,459217.36025199393,6898402.956567683,1
1.337,441968.9513507424,6438294.614199762,1
1.378,834348.5871577291,6558815.800924334,1
1.418,783196.7104686315,6481372.920324125,1
1.311,237359.04925000272,6748511.70857851,1
1.46,868274.8268726259,6335754.853674299,1
1.359,525717.7108589769,6685137.981279238,1
1.59,716633.1759271153,6984658.482965194,1
1.383,899443.3679841324,6809031.525700376,1
1.359,730388.8682830336,7038391.1882209405,1
1.359,352286.8020128505,6577065.278693013,1
1.366,765487.1706896786,6971103.140122432,1
1.303,423784.3860821562,6591846.2796124285,1
1.299,185062.2850272588,6773917.65674717,1
1.379,959053.800206223,6249685.205528253,1
1.349,193417.57514658244,6846288.800439978,1
1.349,460183.03200265503,6325369.697249113,1
1.349,517635.8855244608,6226838.049796228,1
1.301,880967.0733500221,6544118.675648181,1
1.36,917363.3004439706,6751445.921811648,1
1.385,773696.8104482406,6750656.009940321,1
1.469,874434.3613465009,6250046.576580577,1
1.306,678668.2280760547,6796445.692548885,1
1.299,257555.39591095137,6790880.288185472,1
1.363,850055.9787109517,6289862.401592258,1
1.416,851349.4496591128,6624621.198801077,1
1.379,683888.2172792499,7058750.477646535,1
1.308,871010.5000860752,6670358.978043532,1
1.339,720508.3227152531,6875205.233165899,1
1.394,647144.7384100286,6844009.879364306,1
1.301,618549.1292643659,6262119.837470284,1
1.379,863427.9048649089,6677681.096178462,1
1.398,457076.01720244496,6887952.573407118,1
1.293,402404.8757582728,6896324.851939631,1
1.348,869813.5838003219,6535856.005080929,1
1.391,460404.23551541445,6590152.506008395,1
1.37,626917.975211266,6722738.217734652,1
1.399,832403.0618946503,6463094.5764814615,1
1.37,685455.3235605229,6866313.112210232,1
1.469,863796.9807570818,6289475.206772357,1
1.314,715559.9606166228,6604042.450579703,1
1.344,837346.9073130776,6485755.2019103905,1
1.307,959335.572424031,6510588.47227664,1
1.475,1184549.1232922082,6121257.849076135,1
1.301,497239.47162510495,6777040.39104296,1
1.363,414884.03111841576,6537142.102885561,1
1.36,350400.51839621866,6675791.191983596,1
1.349,929762.6743497233,6226708.171353792,1
1.45,666054.4079898956,6361025.387249232,1
1.379,507852.2492045595,6697173.888157735,1
1.389,292322.10525464173,6701778.3675787,1
1.301,563312.3278868181,6275933.7852780335,1
1.383,410626.29033203505,6261947.061742804,1
1.338,362679.4581111138,6598994.789255056,1
1.304,339864.0801919694,6276002.742878021,1
1.409,780870.7290125624,6457399.270612952,1
1.315,403323.72360350605,6896898.879752682,1
1.47,968981.247470087,6504863.403883029,1
1.33,937847.8635593643,6730402.972120704,1
1.485,861097.5330365088,6445038.989211742,1
1.415,584079.8695444146,6906112.595968904,1
1.384,928539.6939174327,6825180.574672732,1
1.67,647365.7854125473,6859866.5222722385,1
1.44,665540.4708416389,6360773.569599358,1
1.302,756140.2382612517,6282886.308495137,1
1.328,375389.1798418449,6675084.552955715,1
1.53,1206593.3214265264,6062797.613420644,1
1.47,676528.612829922,6556660.176416874,1
1.469,895780.165656499,6745910.513253117,1
1.38,816829.4375541571,6700637.806918286,1
1.395,698949.1077769425,6348565.06539027,1
1.32,356023.2775503164,6783722.131280951,1
1.303,839396.5666137254,6578498.207563409,1
1.368,373011.8012161109,6399501.381808834,1
1.382,612711.6051372514,6672102.25643764,1
1.359,354452.21469843015,6294706.61770591,1
1.289,472331.8456767973,6383354.589569756,1
1.51,1224335.5768238641,6075690.213611919,1
1.293,629178.6080899028,6776144.689134225,1
1.369,628508.84882136,6990577.13607816,1
1.301,764912.0529384164,6823447.142247467,1
1.39,804708.2825621383,6661467.923729478,1
1.345,342000.7626619967,6853132.883860002,1
1.519,657306.2051986427,6887447.960224952,1
1.373,612705.058672854,6874040.75314856,1
1.439,780137.989351075,6576361.754298645,1
1.44,498607.25250045373,6897551.995486919,1
1.379,694587.7452885278,6180207.132417823,1
1.5,496732.14794658823,6611877.542625225,1
1.359,720943.115085705,6950794.14700914,1
1.381,757806.058560901,6272610.122732742,1
1.339,583175.6620421137,6268562.184485308,1
1.389,882780.1962782355,6285914.135590287,1
1.419,363697.4682238557,6870109.7498034835,1
1.335,509010.5561899865,6687927.044534244,1
1.38,442186.0839493426,6515246.065392761,1
1.334,556997.5669803919,6929592.077400899,1
1.329,292102.572822208,6845511.4473955305,1
1.359,739118.3379934628,6708285.715321502,1
1.399,747191.260742651,6287769.929813854,1
1.339,367435.53448824416,6704886.24096619,1
1.41,881805.9844649413,6439770.11187864,1
1.298,422164.79690332204,6605627.206815572,1
1.318,473735.7601184455,6505456.914940763,1
1.299,684689.1740406976,7045928.647174141,1
1.345,929881.1751928496,6268705.689643159,1
1.329,270330.8985748473,6854132.8854259355,1
1.369,965440.2573984913,6558084.473477878,1
1.379,927262.6483045203,6517566.6190140685,1
1.29,560295.3891129227,6724335.779544273,1
1.399,809634.4734757532,6982098.094786358,1
1.45,696841.6799413138,6167872.063959829,1
1.322,335011.4956055591,6276611.471265025,1
1.296,900764.7295111852,6506524.761218471,1
1.307,376957.9028105608,6755459.707492259,1
1.339,773097.5755780309,6909512.075161094,1
1.359,737895.0990576659,6821473.336557182,1
1.339,861669.7254701541,6440751.431899034,1
1.304,553187.0173140524,6380687.849232191,1
1.341,838186.1841441034,6634458.915573882,1
1.304,329116.018655956,6261874.69777969,1
1.409,701677.1344292217,6511765.397832861,1
1.385,703682.044449461,6252017.979903199,1
1.3,874911.8389870706,6501437.019389676,1
1.345,489560.2313746472,6786561.998608706,1
1.486,657200.682121817,6898410.194521163,1
1.311,588440.6728443233,6223630.295205723,1
1.292,360970.9564742741,6629717.728023233,1
1.379,994411.1214132847,6804238.515262474,1
1.38,395990.4326632985,6658715.589439741,1
1.375,687319.8199781338,6173725.439453172,1
1.359,384617.89492514235,6551587.663870427,1
1.468,875556.7623286839,6576156.783048002,1
1.291,507949.12213843653,6631452.598715805,1
1.379,562454.7098936088,6526556.558260544,1
1.49,1020405.9203410891,6785892.389373089,1
1.43,931553.9214289389,6607143.768491869,1
1.389,715294.6742231238,6545726.64657042,1
1.44,447347.1613220528,6216480.595772999,1
1.429,614368.6229000002,6824244.708289267,1
1.49,431530.11448808725,6379149.655984065,1
1.414,1045512.513589482,6298433.288163505,1
1.399,922202.0994148192,6282488.192830529,1
1.439,956108.3880808742,6649065.297431857,1
1.45,370102.5089948952,6910971.196793892,1
1.288,931835.5025632326,6265120.237710553,1
1.3,504948.22217639117,6344877.099935302,1
1.289,657288.7520215389,6898782.17086085,1
1.365,421110.3730294798,6404555.632026649,1
1.372,517868.0101948159,6495390.356420351,1
1.4,345971.812729517,6295568.095645094,1
1.399,754295.5571339234,6256798.127723323,1
1.339,370687.6382288105,6930189.091875025,1
1.283,1040220.6333691523,6818069.999679151,1
1.429,813231.6498810279,6811267.1407159865,1
1.367,555774.5670441992,6235158.881200286,1
1.424,934665.0519475627,6486235.4409436,1
1.3,880728.540158951,6679345.683193564,1
1.359,569692.5022037495,6525029.955036306,1
1.358,563560.1070712015,6838378.137055573,1
1.314,664751.1664268482,6358540.098157703,1
1.358,958534.1779166354,6837820.69014232,1
1.409,809138.8081148072,6305278.765851648,1
1.444,990246.8726196603,6371945.588002377,1
1.469,896206.8450993365,6639395.033398915,1
1.38,652093.9640984498,6862289.535831412,1
1.51,342534.6000190424,6653092.817828371,1
1.398,792570.8104734599,6347464.624309712,1
1.47,1228741.5534219013,6199515.884621821,1
1.304,587674.3934189199,6481593.4998612255,1
1.36,781447.8983148983,6957299.955957887,1
1.359,417374.54003310367,6472147.717003921,1
1.342,494048.90482385294,6938168.4146351125,1
1.285,812982.4294265816,6286156.682069996,1
1.51,680415.9266818461,6768978.223563713,1
1.52,721453.4753389414,6412015.260765553,1
1.4,748514.5840681159,6572203.964714243,1
1.51,575261.9428320267,6275687.843356984,1
1.36,645680.0041253367,6427489.904038366,1
